provider,scenario_id,perturbation_family,lambda,sample_size,reference_n,median_rho,mean_rho,sd_rho,median_mmd2,exceedance_rate,relative_deviation_vs_reference,exceedance_agreement_vs_reference,theta,rho_reconstruction_relative_error
qwen,CR05,context_removal,1.0,25,30,16.29156180239941,16.317497491761316,0.3791435200665905,0.919565703586501,1.0,0.1768642170850617,1.0,0.0564442939688611,0.0
qwen,CR05,context_removal,1.0,30,30,19.79207093233968,19.820315944491792,0.3039121423649629,0.9127991257272604,1.0,0.0,1.0,0.0461194348407357,1.6155168005667972e-15
qwen,CR05,surface,0.25,3,30,1.6564690991353912,1.6812577141606737,0.3184194312888823,0.7160825144942278,0.999,0.8461479907348135,0.999,0.4322945202346324,1.3404693455551296e-16
qwen,CR05,surface,0.25,5,30,2.1778187625312038,2.216253106421753,0.3613352016142176,0.6093521051850057,1.0,0.7977252985849624,1.0,0.279799272404457,0.0
qwen,CR05,surface,0.25,7,30,2.751872531981972,2.793167449377408,0.4135088043379236,0.5703369915451066,1.0,0.7444074758122019,1.0,0.2072541460102931,1.61377100388519e-16
qwen,CR05,surface,0.25,10,30,3.81758401114052,3.844291929163358,0.4693576835032215,0.5460612558122551,1.0,0.6454247344793888,1.0,0.14303843850423,1.1632729196112411e-16
qwen,CR05,surface,0.25,15,30,5.583664448887189,5.635976504317164,0.5819369773887157,0.5191025398748983,1.0,0.4813920797120349,1.0,0.092968075826683,1.590672985152496e-16
qwen,CR05,surface,0.25,20,30,7.01091575546741,7.035355244771534,0.5365671876726784,0.5071765589557053,1.0,0.3488297026907285,1.0,0.0723409860630813,6.334253973936899e-16
qwen,CR05,surface,0.25,25,30,8.885024831761742,8.92897089980633,0.5436474714635059,0.5015089535245905,1.0,0.1747634027998915,1.0,0.0564442939688611,1.9992705400779737e-16
qwen,CR05,surface,0.25,30,30,10.766639363677234,10.804471509687202,0.497493617767001,0.496551322586813,1.0,0.0,1.0,0.0461194348407357,1.4848840956387332e-15
qwen,CR05,surface,0.5,3,30,1.708252322318932,1.72980371097828,0.3389566350359331,0.7384681181165593,0.993,0.8495926600263088,0.993,0.4322945202346324,0.0
qwen,CR05,surface,0.5,5,30,2.27766350333478,2.3168865358749406,0.4028793999911557,0.6372885910152581,1.0,0.7994574311910209,1.0,0.279799272404457,1.9497577636023112e-16
qwen,CR05,surface,0.5,7,30,2.892769188929275,2.9242117958492293,0.4334387771198375,0.5995384078564252,1.0,0.7452989156343895,1.0,0.2072541460102931,1.5351698695824297e-16
qwen,CR05,surface,0.5,10,30,3.964727198730845,4.001396127896288,0.4969754222042929,0.5671083876017102,1.0,0.6509156967672389,1.0,0.14303843850423,2.2402005867754064e-16
qwen,CR05,surface,0.5,15,30,5.921875908065786,5.946678730184575,0.5685724901520682,0.5505454084572672,1.0,0.478593653086708,1.0,0.092968075826683,1.499826125181714e-16
qwen,CR05,surface,0.5,20,30,7.401212846403929,7.416816393131159,0.6019629458173129,0.5354110353716053,1.0,0.3483417395296878,1.0,0.0723409860630813,7.20026653576112e-16
qwen,CR05,surface,0.5,25,30,9.37749685163944,9.406431388710883,0.5820118500808494,0.5293061889860061,1.0,0.1743348809547698,1.0,0.0564442939688611,1.8942761245392423e-16
qwen,CR05,surface,0.5,30,30,11.357506373144654,11.402302219859823,0.557416895161994,0.5238017751294861,1.0,0.0,1.0,0.0461194348407357,1.5640377218722307e-15
qwen,CR05,surface,0.75,3,30,2.8379927048413225,2.862737325639834,0.1930447030684356,1.2268486947687665,1.0,0.8721280335875831,1.0,0.4322945202346324,1.5648003925186004e-16
qwen,CR05,surface,0.75,5,30,4.0599662719315885,4.092637125941112,0.2380986257326765,1.1359756088730946,1.0,0.8170693427525887,1.0,0.279799272404457,2.187649749310753e-16
qwen,CR05,surface,0.75,7,30,5.287944294782138,5.309940216249943,0.2570462068134023,1.0959483789650737,1.0,0.7617401080349432,1.0,0.2072541460102931,1.6796289260772516e-16
qwen,CR05,surface,0.75,10,30,7.4664250240306735,7.495370793777355,0.311755154692209,1.0679857766462555,1.0,0.6635838956650661,1.0,0.14303843850423,1.189563166899185e-16
qwen,CR05,surface,0.75,15,30,11.26324285287695,11.290726410150471,0.3473745073657204,1.0471220156006096,1.0,0.492509966878684,1.0,0.092968075826683,0.0
qwen,CR05,surface,0.75,20,30,14.34521467423415,14.361047418816902,0.3375737968216846,1.037746974820683,1.0,0.3536449879263726,1.0,0.0723409860630813,8.668045866288575e-16
qwen,CR05,surface,0.75,25,30,18.22442303821177,18.251307067544776,0.3261785616102778,1.02866469138171,1.0,0.1788587734378305,1.0,0.0564442939688611,0.0
qwen,CR05,surface,0.75,30,30,22.19401784819774,22.22557572404775,0.2716550031305651,1.0235755600040823,1.0,0.0,1.0,0.0461194348407357,1.6007528258742022e-15
qwen,CR05,surface,1.0,3,30,1.9691172975455795,1.9860051672660624,0.1960488151528922,0.8512386174281823,1.0,0.8692982829611338,1.0,0.4322945202346324,1.127635236366063e-16
qwen,CR05,surface,1.0,5,30,2.774401651000498,2.7975441428719336,0.2150904181047185,0.7762755633076637,1.0,0.8158468974940094,1.0,0.279799272404457,0.0
qwen,CR05,surface,1.0,7,30,3.6196003361974727,3.6349435675650255,0.2459873876934258,0.7501771765771771,1.0,0.7597461667087323,1.0,0.2072541460102931,1.2269012283179175e-16
qwen,CR05,surface,1.0,10,30,5.092415156143391,5.108698961561137,0.2710796781853813,0.7284111121500254,1.0,0.6619869189040625,1.0,0.14303843850423,1.74412021107243e-16
qwen,CR05,surface,1.0,15,30,7.675699031671369,7.682471166929202,0.3070041794428618,0.7135949695992212,1.0,0.4905194098068762,1.0,0.092968075826683,1.1571303356675854e-16
qwen,CR05,surface,1.0,20,30,9.74237399974774,9.760856309028412,0.3376796343627665,0.7047729417370774,1.0,0.3533422252757584,1.0,0.0723409860630813,7.293322302946883e-16
qwen,CR05,surface,1.0,25,30,12.394207525305385,12.403719316958233,0.3364656708292685,0.6995822930694078,1.0,0.1773246789753754,1.0,0.0564442939688611,2.8664306867114236e-16
qwen,CR05,surface,1.0,30,30,15.065733964000117,15.08352457974483,0.3224357183122987,0.6948231358805632,1.0,0.0,1.0,0.0461194348407357,1.532792160500351e-15
qwen,EX01,semantic,0.25,3,30,0.881621164771138,0.9317845350691014,0.340864300552716,0.4049566206091312,0.36,0.8329795358747536,0.36,0.4593317819386229,1.2592971550465915e-16
qwen,EX01,semantic,0.25,5,30,1.155927282247602,1.2184248257128216,0.4161933334946675,0.3288093097422867,0.661,0.7810130712706439,0.661,0.2844550126915813,0.0
qwen,EX01,semantic,0.25,7,30,1.5048167868022395,1.556647811799333,0.4841532613904999,0.3062414591635917,0.895,0.7149170094839808,0.895,0.2035074713742128,1.475559063883649e-16
qwen,EX01,semantic,0.25,10,30,2.003676328673647,2.084992927760958,0.5596545541203293,0.2813293485485165,0.997,0.6204095775550986,0.997,0.1404065838990797,2.2163719932951036e-16
qwen,EX01,semantic,0.25,15,30,2.9067360365773407,2.9418909351168194,0.6261466146222135,0.2774353080462015,1.0,0.4493276462518289,1.0,0.095445649193822,3.0555867767956956e-16
qwen,EX01,semantic,0.25,20,30,3.788262621678468,3.8793109002763857,0.7093057107361552,0.2630313652528518,1.0,0.2823250999591087,1.0,0.0694332446086618,1.1722767247147712e-15
qwen,EX01,semantic,0.25,25,30,4.667169203417395,4.732440161947829,0.7091291567712288,0.2591659188167484,1.0,0.115818905381899,1.0,0.055529574249629,1.1418207238552009e-15
qwen,EX01,semantic,0.25,30,30,5.278521822990637,5.310584606887794,0.6413309251051427,0.258306387922345,1.0,0.0,1.0,0.0489353642145211,1.1778390137219112e-15
qwen,EX01,semantic,0.5,3,30,1.2085803846024146,1.2530420279234935,0.4559455449486616,0.5551393816754934,0.679,0.8530039034495321,0.679,0.4593317819386229,1.8372348894118209e-16
qwen,EX01,semantic,0.5,5,30,1.69878002431957,1.746558700585198,0.5900618645339386,0.4832264933780281,0.917,0.7933823553200942,0.917,0.2844550126915813,0.0
qwen,EX01,semantic,0.5,7,30,2.263410488678632,2.300922712373022,0.6586373164729655,0.4606209452328598,0.994,0.7247080037323309,0.994,0.2035074713742128,1.962035662869618e-16
qwen,EX01,semantic,0.5,10,30,3.077769631106296,3.139464185968281,0.7644817630827125,0.4321391199319658,1.0,0.6256598835972079,1.0,0.1404065838990797,1.4428929487176593e-16
qwen,EX01,semantic,0.5,15,30,4.367025403854341,4.420624296313005,0.8612823791281828,0.4168135747167905,1.0,0.4688514755975493,1.0,0.095445649193822,6.1014878840609775e-16
qwen,EX01,semantic,0.5,20,30,5.912811683133894,5.937730744869402,0.9067940610196852,0.4105456999199894,1.0,0.2808420125529249,1.0,0.0694332446086618,1.051487730555563e-15
qwen,EX01,semantic,0.5,25,30,7.329395999937222,7.371879117196408,0.9347414505271648,0.4069982393834482,1.0,0.1085470062317669,1.0,0.055529574249629,1.0906227167108441e-15
qwen,EX01,semantic,0.5,30,30,8.221853593149495,8.253271391925134,0.7387346067249305,0.4023394000992401,1.0,0.0,1.0,0.0489353642145211,1.512371600263262e-15
qwen,EX01,semantic,0.75,3,30,0.7958177000487541,0.8393770987021617,0.261878768518787,0.3655443622616907,0.257,0.824932596523237,0.257,0.4593317819386229,1.3950720429529792e-16
qwen,EX01,semantic,0.75,5,30,1.056718532374695,1.0904098953702552,0.3088852745363294,0.3005888835380731,0.562,0.767538508307518,0.562,0.2844550126915813,2.1012653617992756e-16
qwen,EX01,semantic,0.75,7,30,1.336278871299519,1.3923270154832303,0.3652601557441395,0.2719427341489523,0.872,0.7060396215051078,0.872,0.2035074713742128,1.6616636668743775e-16
qwen,EX01,semantic,0.75,10,30,1.8033315287396452,1.8458905082936805,0.4046085831647029,0.2531996195878387,0.999,0.6032953673625375,0.999,0.1404065838990797,2.462604367375743e-16
qwen,EX01,semantic,0.75,15,30,2.5119282516339725,2.553587311346023,0.4555385326668015,0.2397526227055069,1.0,0.4474152099073145,1.0,0.095445649193822,5.303764662400557e-16
qwen,EX01,semantic,0.75,20,30,3.28529155083528,3.3363954750215377,0.5479333661801221,0.2281084518599161,1.0,0.2772874221902263,1.0,0.0694332446086618,9.462248390588273e-16
qwen,EX01,semantic,0.75,25,30,4.071657404015936,4.103529991181313,0.5357094657704975,0.2260974021353549,1.0,0.1042992766756278,1.0,0.055529574249629,1.3088209516214723e-15
qwen,EX01,semantic,0.75,30,30,4.545778849998106,4.5662440870247485,0.5081410248045283,0.2224493436633244,1.0,0.0,1.0,0.0489353642145211,9.769265608912049e-16
qwen,EX01,semantic,1.0,3,30,0.8297530854900227,0.8757289178935684,0.2704717018363197,0.3811319633272026,0.276,0.8220773929928252,0.276,0.4593317819386229,0.0
qwen,EX01,semantic,1.0,5,30,1.0833815143812564,1.1335308780677265,0.3139579911945156,0.3081733024231449,0.6,0.7676922607545857,0.6,0.2844550126915813,2.0495513535861463e-16
qwen,EX01,semantic,1.0,7,30,1.3757044725957233,1.426765585523367,0.3715527132614713,0.2799661385761507,0.888,0.7050099234146148,0.888,0.2035074713742128,1.6140429092744783e-16
qwen,EX01,semantic,1.0,10,30,1.8822857586751764,1.9252616622297425,0.4355946227919136,0.2642853132974692,0.999,0.596384520681614,0.999,0.1404065838990797,4.718616265392449e-16
qwen,EX01,semantic,1.0,15,30,2.578109078989055,2.619878089223115,0.4838553067647348,0.246069294736597,1.0,0.4471802557845208,1.0,0.095445649193822,6.890153926678724e-16
qwen,EX01,semantic,1.0,20,30,3.408902965318532,3.453119623574381,0.5177210112505511,0.2366911934381544,1.0,0.2690344715430949,1.0,0.0694332446086618,7.816401012902983e-16
qwen,EX01,semantic,1.0,25,30,4.141097201552823,4.18154596904524,0.5306743440981048,0.2299533645285586,1.0,0.112031250193822,1.0,0.055529574249629,1.072395039854507e-15
qwen,EX01,semantic,1.0,30,30,4.663561867978714,4.708684305942137,0.5275740601992942,0.228213098546491,1.0,0.0,1.0,0.0489353642145211,1.1427039394055433e-15
qwen,EX01,context_removal,0.25,3,30,0.7191051283272676,0.7669642288381763,0.2844645487175978,0.3303078399957659,0.205,0.791918737967077,0.205,0.4593317819386229,0.0
qwen,EX01,context_removal,0.25,5,30,0.8753962124105323,0.932846457964618,0.3414993849137757,0.2490108407114002,0.365,0.7466941320792175,0.365,0.2844550126915813,1.268252031349318e-16
qwen,EX01,context_removal,0.25,7,30,1.086362087790163,1.1394477392561553,0.3891224812667186,0.2210828014829866,0.588,0.6856487523904555,0.588,0.2035074713742128,2.0439281471678206e-16
qwen,EX01,context_removal,0.25,10,30,1.434867615915941,1.4882118779929414,0.4454125133756429,0.2014648602981741,0.875,0.5848047071163698,0.875,0.1404065838990797,3.094983850245866e-16
qwen,EX01,context_removal,0.25,15,30,1.929416486612983,1.97996815721993,0.5146125988135904,0.1841544091300394,0.996,0.4417013567189516,0.996,0.095445649193822,3.45251437103902e-16
qwen,EX01,context_removal,0.25,20,30,2.518808761341016,2.57806598868374,0.552012155290141,0.1748890648486314,1.0,0.2711539867632617,1.0,0.0694332446086618,1.057855324308851e-15
qwen,EX01,context_removal,0.25,25,30,3.127473237299736,3.143197828445744,0.5661950489517323,0.1736672573443635,1.0,0.0950299858029202,1.0,0.055529574249629,1.277965496549351e-15
qwen,EX01,context_removal,0.25,30,30,3.455886038472266,3.4977113686083414,0.5442668933123618,0.169115041976519,1.0,0.0,1.0,0.0489353642145211,1.1565204535556442e-15
qwen,EX01,context_removal,0.5,3,30,1.4745188501042912,1.513539061590247,0.3750916441729787,0.6772933709204934,0.945,0.8610649118705601,0.945,0.4593317819386229,1.5058783745580894e-16
qwen,EX01,context_removal,0.5,5,30,2.112431667302942,2.152455495389246,0.4568524346402284,0.600891776732757,1.0,0.8009582042010546,1.0,0.2844550126915813,4.204530889437534e-16
qwen,EX01,context_removal,0.5,7,30,2.8115211130953117,2.873435437019448,0.5253615221194106,0.572165552441239,1.0,0.7350871888833092,1.0,0.2035074713742128,0.0
qwen,EX01,context_removal,0.5,10,30,3.927838773335479,3.972134844283985,0.5956457214751475,0.5514944242703865,1.0,0.6299032554972097,1.0,0.1404065838990797,4.522479006672127e-16
qwen,EX01,context_removal,0.5,15,30,5.583238923333234,5.645236940464984,0.6681176563485857,0.5328958636417565,1.0,0.4739248048228361,1.0,0.095445649193822,4.772382654026973e-16
qwen,EX01,context_removal,0.5,20,30,7.5821318075908195,7.61967080552777,0.7237699303305566,0.5264520124515691,1.0,0.2855810891653554,1.0,0.0694332446086618,1.2885508804951426e-15
qwen,EX01,context_removal,0.5,25,30,9.356300346093462,9.403579821791658,0.7231910068829636,0.5195513747702271,1.0,0.1184118039195886,1.0,0.055529574249629,1.1391405408283626e-15
qwen,EX01,context_removal,0.5,30,30,10.613005468644063,10.632853577801413,0.6883291567002305,0.5193512880188023,1.0,0.0,1.0,0.0489353642145211,1.6737547574515677e-15
qwen,EX01,context_removal,0.75,3,30,2.34466100420359,2.3770692400169637,0.2229692029567885,1.0769773171028365,1.0,0.866656400178401,1.0,0.4593317819386229,5.682133268569111e-16
qwen,EX01,context_removal,0.75,5,30,3.4370570780824314,3.4674850545405493,0.2678677595729695,0.9776881147676276,1.0,0.8045305642213758,1.0,0.2844550126915813,2.584124730903942e-16
qwen,EX01,context_removal,0.75,7,30,4.588310656244849,4.624632087993436,0.3027115153398812,0.9337554995317442,1.0,0.7390574335024995,1.0,0.2035074713742128,1.9357416841235104e-16
qwen,EX01,context_removal,0.75,10,30,6.448531749154032,6.488351573309052,0.3406977367223984,0.9054163140634752,1.0,0.6332644951852462,1.0,0.1404065838990797,4.1320030089794157e-16
qwen,EX01,context_removal,0.75,15,30,9.26037213028698,9.285768076700126,0.3810481796314302,0.8838622297516177,1.0,0.4733518605349504,1.0,0.095445649193822,5.75470450131425e-16
qwen,EX01,context_removal,0.75,20,30,12.570863009787695,12.591109258882776,0.414086329282677,0.8728358063005688,1.0,0.2850803917564017,1.0,0.0694332446086618,1.2717672241082084e-15
qwen,EX01,context_removal,0.75,25,30,15.57841629008378,15.602132426817503,0.3948745474140404,0.8650628240718383,1.0,0.1140373367770492,1.0,0.055529574249629,1.2542947158139956e-15
qwen,EX01,context_removal,0.75,30,30,17.583603617575363,17.609403126546937,0.3751028553472411,0.8604600472298225,1.0,0.0,1.0,0.0489353642145211,1.6163756900204242e-15
qwen,EX01,context_removal,1.0,3,30,2.224553636071412,2.232363056887767,0.1607039455834077,1.0218081856747243,1.0,0.8602432668457528,1.0,0.4593317819386229,1.9963070462725698e-16
qwen,EX01,context_removal,1.0,5,30,3.203589038744399,3.216814738036484,0.188813802072127,0.9112769606746488,1.0,0.7987357413353464,1.0,0.2844550126915813,1.3862240271121574e-16
qwen,EX01,context_removal,1.0,7,30,4.262334621529125,4.264127940712835,0.2087848670995142,0.8674169409781547,1.0,0.7322204541819227,1.0,0.2035074713742128,2.0837838850425325e-16
qwen,EX01,context_removal,1.0,10,30,5.937552144146864,5.945090557745275,0.2401577372422981,0.8336714132823174,1.0,0.6269755526936088,1.0,0.1404065838990797,1.4958663067501245e-16
qwen,EX01,context_removal,1.0,15,30,8.461690364309447,8.469683531801518,0.2480256362032077,0.8076315300986238,1.0,0.468397532384471,1.0,0.095445649193822,4.1985862467687156e-16
qwen,EX01,context_removal,1.0,20,30,11.407486596418355,11.4121588753853,0.2571953274656488,0.7920588072191475,1.0,0.28332900840647,1.0,0.0694332446086618,1.0900295845805202e-15
qwen,EX01,context_removal,1.0,25,30,14.121213870725962,14.128696105859344,0.2451069695682723,0.7841449941293692,1.0,0.1128401281299794,1.0,0.055529574249629,1.2579349450139934e-15
qwen,EX01,context_removal,1.0,30,30,15.917327100199238,15.927291802048456,0.2081429779200208,0.7789201989699177,1.0,0.0,1.0,0.0489353642145211,1.339187285567323e-15
qwen,EX01,surface,0.25,3,30,1.0776638805760013,1.1100760052881031,0.2939003005867285,0.4950052705958661,0.603,0.8303936791400662,0.603,0.4593317819386229,2.0604254158202885e-16
qwen,EX01,surface,0.25,5,30,1.447519833759726,1.509110115705172,0.3609096035038271,0.4117542726834385,0.963,0.7721845207946024,0.963,0.2844550126915813,0.0
qwen,EX01,surface,0.25,7,30,1.847791670658397,1.8919383419285964,0.3970637868666127,0.3760394105220226,1.0,0.7091884096472701,1.0,0.2035074713742128,1.2016755376211504e-16
qwen,EX01,surface,0.25,10,30,2.52441325466573,2.5640467197892223,0.4557464869059826,0.3544442414371728,1.0,0.6026994574365246,1.0,0.1404065838990797,3.518355871640887e-16
qwen,EX01,surface,0.25,15,30,3.476016983980791,3.53140190177212,0.5380304987059743,0.3317706976447979,1.0,0.4529329018761266,1.0,0.095445649193822,3.8327420023835826e-16
qwen,EX01,surface,0.25,20,30,4.6167484334189215,4.650877239436179,0.5522005429296502,0.3205558232742326,1.0,0.273400797557097,1.0,0.0694332446086618,1.3466726696426706e-15
qwen,EX01,surface,0.25,25,30,5.674444397932275,5.699726645589786,0.5626193578120705,0.315099481520372,1.0,0.1069370936482069,1.0,0.055529574249629,1.2521802769254672e-15
qwen,EX01,surface,0.25,30,30,6.353913433839354,6.382427555166008,0.533744815442162,0.3109310680724676,1.0,0.0,1.0,0.0489353642145211,1.3978446967343135e-15
qwen,EX01,surface,0.5,3,30,0.9722433156694574,1.01458535782481,0.2781278594382161,0.4465822546643669,0.469,0.8312171695794845,0.469,0.4593317819386229,0.0
qwen,EX01,surface,0.5,5,30,1.3054876818850394,1.360605147945151,0.3463388962839885,0.371352515119312,0.864,0.7733654708894016,0.864,0.2844550126915813,1.7008556113253657e-16
qwen,EX01,surface,0.5,7,30,1.65131062596089,1.7145785965133309,0.3794602885907034,0.3360540499426693,0.995,0.7133301130887809,0.995,0.2035074713742128,1.3446567922120926e-16
qwen,EX01,surface,0.5,10,30,2.2512331136849184,2.314309197417414,0.4393539176764931,0.316087951052988,1.0,0.6091827110145829,1.0,0.1404065838990797,1.9726487103912472e-16
qwen,EX01,surface,0.5,15,30,3.125103840438032,3.17005968089208,0.5043322090027081,0.2982775648487145,1.0,0.4574775027545876,1.0,0.095445649193822,8.526229511550886e-16
qwen,EX01,surface,0.5,20,30,4.212413628499242,4.258040739921258,0.5525550659323705,0.2924815458604488,1.0,0.2687189681211704,1.0,0.0694332446086618,1.054239324565756e-15
qwen,EX01,surface,0.5,25,30,5.134383902259018,5.162594475459114,0.5468418269608769,0.2851101521265924,1.0,0.1086636096931185,1.0,0.055529574249629,1.2109045712700645e-15
qwen,EX01,surface,0.5,30,30,5.76032119645792,5.779674293346563,0.5207925152071797,0.2818834157412946,1.0,0.0,1.0,0.0489353642145211,1.2335123537850982e-15
qwen,EX01,surface,0.75,3,30,2.283123894009658,2.2773552404940625,0.2662296508971712,1.0487113666221035,1.0,0.8637242477276601,1.0,0.4593317819386229,3.890189323630144e-16
qwen,EX01,surface,0.75,5,30,3.291526828251679,3.311758957517472,0.3333631399144665,0.9362913057050118,1.0,0.8035344048470244,1.0,0.2844550126915813,1.349189093761524e-16
qwen,EX01,surface,0.75,7,30,4.397366395551735,4.412714358278292,0.3725798224612835,0.8948969158646702,1.0,0.737528736332175,1.0,0.2035074713742128,2.0197962594124157e-16
qwen,EX01,surface,0.75,10,30,6.220781259999098,6.223981465455992,0.4489977484994951,0.8734386458998864,1.0,0.6286922281562065,1.0,0.1404065838990797,2.8555204967944943e-16
qwen,EX01,surface,0.75,15,30,8.853333713080545,8.888031908849499,0.4727212760000104,0.8450121837745236,1.0,0.4715596840654782,1.0,0.095445649193822,4.0128541337501704e-16
qwen,EX01,surface,0.75,20,30,11.93956412783428,11.975678591190023,0.4754701284681378,0.8290026766087224,1.0,0.2873478799843103,1.0,0.0694332446086618,1.0414532509452043e-15
qwen,EX01,surface,0.75,25,30,14.839283504824149,14.856797257536009,0.39187375724318,0.8240190951924286,1.0,0.1142686000929389,1.0,0.055529574249629,1.3167701275503268e-15
qwen,EX01,surface,0.75,30,30,16.75370604043305,16.772994193866367,0.234440830860741,0.8198487070316145,1.0,0.0,1.0,0.0489353642145211,1.484387734366664e-15
qwen,EX01,surface,1.0,3,30,2.672262412320608,2.69737314286228,0.2054285512898331,1.2274550556588275,1.0,0.8752619557914183,1.0,0.4593317819386229,1.6618473088666956e-16
qwen,EX01,surface,1.0,5,30,4.05419419003089,4.061597556839754,0.2237910254508487,1.1532358597793722,1.0,0.8107550172563012,1.0,0.2844550126915813,0.0
qwen,EX01,surface,1.0,7,30,5.490787409132828,5.503672630346415,0.2485093610600682,1.117416261485987,1.0,0.7436965473815295,1.0,0.2035074713742128,0.0
qwen,EX01,surface,1.0,10,30,7.757741232504746,7.771848438353894,0.2930079919986365,1.0892379452290282,1.0,0.6378778280316525,1.0,0.1404065838990797,4.579572290855381e-16
qwen,EX01,surface,1.0,15,30,11.210049347512404,11.218251109265324,0.2982887589466179,1.0699504374681026,1.0,0.4767281743576686,1.0,0.095445649193822,4.753833237481076e-16
qwen,EX01,surface,1.0,20,30,15.237943815197728,15.26137715385668,0.314563213787323,1.0580198802536704,1.0,0.2887108315019872,1.0,0.0694332446086618,1.2823203360229219e-15
qwen,EX01,surface,1.0,25,30,18.959038426660623,18.98806187247794,0.303604715581222,1.0527873320148218,1.0,0.1150145425413933,1.0,0.055529574249629,1.1243335022111446e-15
qwen,EX01,surface,1.0,30,30,21.422994318013856,21.44656990388913,0.2355291642088702,1.0483420295176256,1.0,0.0,1.0,0.0489353642145211,1.4925281981855506e-15
qwen,EX02,semantic,0.25,3,30,0.865158585592108,0.9330024394817766,0.3178036397782496,0.4113057322471095,0.339,0.7885101384822505,0.339,0.4754107964675805,0.0
qwen,EX02,semantic,0.25,5,30,1.0361567832774194,1.1084612237119609,0.3871591006441863,0.3139692769060713,0.54,0.7467092643413545,0.54,0.3030132910127459,2.1429633865127275e-16
qwen,EX02,semantic,0.25,7,30,1.2475433444727289,1.3391927883198549,0.458757507045004,0.2716145247838727,0.762,0.6950353685973589,0.762,0.2177195092958233,1.77985483156802e-16
qwen,EX02,semantic,0.25,10,30,1.5995213410061777,1.6714893905873551,0.5082329107932977,0.2509383719311365,0.947,0.6089935966218686,0.947,0.1568834159932395,1.3881940755185818e-16
qwen,EX02,semantic,0.25,15,30,2.262464160945248,2.3240685605438487,0.5688580321331775,0.2250630731716217,1.0,0.4469358103177026,1.0,0.0994769672186062,5.888568988397024e-16
qwen,EX02,semantic,0.25,20,30,2.963361209996374,3.010003681813457,0.611995790547164,0.213804289959977,1.0,0.2756000317557033,1.0,0.072149250398077,7.492998294504334e-16
qwen,EX02,semantic,0.25,25,30,3.3828343738666,3.442840627390631,0.614941812123223,0.2087743893300014,1.0,0.1730589221664009,1.0,0.0617158176418111,3.9383176422775853e-16
qwen,EX02,semantic,0.25,30,30,4.090780425044152,4.143255386102877,0.6150024831692568,0.2045920074592696,1.0,0.0,1.0,0.0500129525913289,4.3423421812748066e-16
qwen,EX02,semantic,0.5,3,30,2.7274795411910864,2.740175829434718,0.258399604665102,1.2966732210266856,1.0,0.8811889668803966,1.0,0.4754107964675805,1.6282036332200296e-16
qwen,EX02,semantic,0.5,5,30,4.06545489320836,4.071863888040227,0.3305095207134654,1.2318868666549363,1.0,0.8229057675159326,1.0,0.3030132910127459,0.0
qwen,EX02,semantic,0.5,7,30,5.558978600820086,5.552191586972316,0.3758573903367789,1.2102980931565317,1.0,0.7578467663354952,1.0,0.2177195092958233,1.5977367129441677e-16
qwen,EX02,semantic,0.5,10,30,7.526661494658958,7.526281428162937,0.4358619457603456,1.1808083663068798,1.0,0.6721330390872701,1.0,0.1568834159932395,7.080257989524767e-16
qwen,EX02,semantic,0.5,15,30,11.708107289082225,11.726186166190466,0.5357414389726373,1.1646870049879563,1.0,0.48998615685911,1.0,0.0994769672186062,4.551607178361009e-16
qwen,EX02,semantic,0.5,20,30,15.998321898433966,16.023605869309765,0.5997606712322769,1.154266932599152,1.0,0.3031012243256473,1.0,0.072149250398077,9.99305530673639e-16
qwen,EX02,semantic,0.5,25,30,18.66052283294962,18.679894022307977,0.6061595244483627,1.1516494242591722,1.0,0.1871337757618897,1.0,0.0617158176418111,9.51933048876673e-16
qwen,EX02,semantic,0.5,30,30,22.956449999432447,22.977585587389985,0.5951153597719359,1.1481198454868284,1.0,0.0,1.0,0.0500129525913289,9.285530678014245e-16
qwen,EX02,semantic,0.75,3,30,2.6833160825438016,2.6929792972065094,0.2601683623206364,1.2756774359764167,1.0,0.8801892861088692,1.0,0.4754107964675805,0.0
qwen,EX02,semantic,0.75,5,30,3.964335886646677,3.9794508473524433,0.3342534768335198,1.2012464636927414,1.0,0.8229914411599646,1.0,0.3030132910127459,1.1202108563654162e-16
qwen,EX02,semantic,0.75,7,30,5.387572511337016,5.412745251247974,0.3681061848764432,1.1729796434639617,1.0,0.7594435806788766,1.0,0.2177195092958233,1.648568845859875e-16
qwen,EX02,semantic,0.75,10,30,7.385700608049524,7.391737533688858,0.4196644954147194,1.158693940894156,1.0,0.6702266765390921,1.0,0.1568834159932395,4.810259537095872e-16
qwen,EX02,semantic,0.75,15,30,11.395156769722206,11.42900476115383,0.526282821268706,1.1335556364325343,1.0,0.4912034864757738,1.0,0.0994769672186062,1.5588700316262125e-16
qwen,EX02,semantic,0.75,20,30,15.657066198365024,15.688567869375976,0.6012967492801793,1.1296455896451063,1.0,0.3009081968127818,1.0,0.072149250398077,5.672700162645238e-16
qwen,EX02,semantic,0.75,25,30,18.179969276255587,18.203550874765536,0.5741635956569684,1.1219916685871194,1.0,0.1882599624856334,1.0,0.0617158176418111,9.770956223343604e-16
qwen,EX02,semantic,0.75,30,30,22.39629491718133,22.433993738891758,0.5806270921140115,1.120104835914411,1.0,0.0,1.0,0.0500129525913289,6.345181097030536e-16
